,game_event_id,date,game_id,minute,type,club_id,player_id,description,player_in_id,player_assist_id
6842,e1b289af3e82f8153bc3da06bfaeaf8c,2012-09-22,2223843,61,Goals,1421,55042,", Penalty, 2. Goal of the Season Assist: , Fouled player",,45184.0
6843,7bcddf86a3c9f0daba6264310a5cdef8,2012-09-22,2223843,39,Cards,1159,59957,1. Yellow card,,
6844,48b73ea95152f258b21c92de980e796c,2012-09-22,2223843,72,Substitutions,1159,59957,", Not reported",51285.0,
6845,83082443ad9d07f6fac5cb51d244048f,2012-09-22,2223843,59,Substitutions,1421,80293,", Not reported",77974.0,
6846,c477a20c758d0e98d1830ff95e0433a0,2012-09-22,2223843,7,Goals,1421,171408,", Header, 2. Goal of the Season Assist: , Corner, 2. Assist of the Season",,57376.0
6847,cdc1253a631a2715181b706a5e5568ba,2012-09-22,2223843,66,Substitutions,1421,171408,", Not reported",27307.0,
6848,468aca7615ebfcba999d5a4eaf683f74,2012-09-21,2223844,70,Goals,969,5303,", Left-footed shot, 2. Goal of the Season Assist: , Pass, 1. Assist of the Season",,113707.0
6849,ad389a2983088343b71df45bafbdae14,2012-09-21,2223844,71,Substitutions,969,5303,", Not reported",139955.0,
6850,4aa2d133936db8c654db1b5cc11418c0,2012-09-21,2223844,83,Substitutions,618,28140,", Not reported",14948.0,
6851,d096b1a04953f818bc5a5673a7ab2b58,2012-09-21,2223844,63,Cards,618,34758,1. Yellow card,,
6852,efc6220a3ef3d36ded799979b4a20114,2012-09-21,2223844,74,Substitutions,618,56794,", Not reported",18955.0,
6853,72b1e1530c2c1f63dbdad2fd4526d0a9,2012-09-21,2223844,61,Substitutions,969,57449,", Not reported",60885.0,
6854,0971f0410fc6eee28f21cd43949676f0,2012-09-21,2223844,45,Goals,618,58864,", Right-footed shot, 4. Goal of the Season Assist: , Cross, 1. Assist of the Season",,28140.0
6855,c43a40d6d3860f2203ab0df2c96490be,2012-09-21,2223844,45,Cards,618,98349,1. Yellow card,,
6856,13b523e424d62826b24f3b8b5f0b8af2,2012-09-21,2223844,71,Substitutions,618,98349,", Not reported",33935.0,
6857,2563ba82fe07a38a8fb023ccebbc39d3,2012-09-21,2223844,56,Substitutions,969,118022,", Not reported",57337.0,
6858,c5aadb125e075d220360f9855ee0d44e,2012-09-23,2223845,82,Substitutions,1082,5406,", Not reported",22820.0,
6859,f2fc2dbefc1271bab7c15dd113bf1157,2012-09-23,2223845,57,Substitutions,1041,18909,", Not reported",93720.0,
6860,0eed4d5324aee6b57d06dbc9ddd9e22d,2012-09-23,2223845,56,Substitutions,1041,20622,", Not reported",72479.0,
6861,bbadfda29b46096323da3f4ffe120467,2012-09-23,2223845,80,Goals,1041,27661,", Long distance kick, 3. Goal of the Season Assist:",,
6862,3ab3c126aeec3813b0a7396cb45e1397,2012-09-23,2223845,71,Substitutions,1041,33914,", Not reported",67084.0,
6863,202f1971bf0f94c606b894f8ca972067,2012-09-23,2223845,7,Goals,1082,81460,", Right-footed shot, 1. Goal of the Season Assist: , Pass, 1. Assist of the Season",,111627.0
6864,0f08d8a02459fc093794ea9d916bfa85,2012-09-23,2223845,80,Substitutions,1082,81460,", Not reported",5348.0,
6865,1273662fdcbacaafdf3f2325c2a26677,2012-09-23,2223845,90,Cards,1082,95604,1. Yellow card,,
6866,0363a2499165add6daa832c27a903d09,2012-09-23,2223845,59,Substitutions,1082,111627,", Not reported",95604.0,
6867,63cfe5bf961ae03363146ed26e217dea,2012-09-23,2223845,20,Cards,1082,126665,1. Yellow card,,
6868,bfb427e312e8ec0b1351fa6a8871c67b,2012-09-22,2223846,72,Substitutions,415,5431,", Not reported",61637.0,
6869,3863f5d4f683f05fc12df7e1bb5692ca,2012-09-22,2223846,76,Substitutions,415,5672,", Not reported",46001.0,
6870,9d9295333f027fe81b14915ede0cbb2c,2012-09-22,2223846,9,Goals,273,19139,", Left-footed shot, 3. Goal of the Season Assist: , Pass, 1. Assist of the Season",,60603.0
6871,dd9e65850a16a8b54815974625f905df,2012-09-22,2223846,65,Goals,273,38360,", Deflected shot on goal, 2. Goal of the Season Assist:",,
6872,ee34092e9d33081aeb242f908926019f,2012-09-22,2223846,87,Substitutions,273,38360,", Not reported",193584.0,
6873,78d3a248458babe8e1664c457991eb15,2012-09-22,2223846,81,Substitutions,415,43845,", Not reported",126796.0,
6874,afc7d2b8d2e7cf5e011f4c5caa3c27ca,2012-09-22,2223846,72,Cards,415,56795,2. Yellow card,,
6875,34e6ebedd16b5583b61b01a43ba075d6,2012-09-22,2223846,90,Cards,273,60603,1. Yellow card,,
6876,696da2ebe6819bae9ade8af65d0a3e83,2012-09-22,2223846,82,Substitutions,273,93732,", Not reported",39906.0,
6877,483196d8e97b33fbc5417a3d0d20c0cc,2012-09-22,2223846,90,Cards,415,126767,1. Yellow card,,
6878,20614e0460fbff81bc039a4cd831a76c,2012-09-22,2223846,90,Goals,415,126767,", Header, 1. Goal of the Season Assist: , Free kick, 1. Assist of the Season",,146854.0
6879,92a2d56bc42a5aa1eef79869997cbfdb,2012-09-22,2223846,63,Cards,273,137438,1. Yellow card,,
6880,652d01b04755aad91797df1baf7ae411,2012-09-22,2223846,76,Substitutions,273,137438,", Not reported",60573.0,
6881,6b7e27412da9fa7a4cdee29bf0ba9627,2012-09-22,2223846,24,Goals,415,146854,", Header, 4. Goal of the Season Assist: , Cross, 2. Assist of the Season",,66413.0
6882,f49e9f9ef326d5948900745e9003863e,2012-09-22,2223847,44,Cards,583,3455,1. Yellow card,,
6883,07f331c55ab5e6c3c45e665b463e68e2,2012-09-22,2223847,40,Goals,583,3455,", Left-footed shot, 6. Goal of the Season Assist: , Pass, 2. Assist of the Season",,102558.0
6884,af3923c2c7c899e60c2e986e9ccf94d7,2012-09-22,2223847,90,Goals,583,3455,", Right-footed shot, 7. Goal of the Season Assist: , Pass, 3. Assist of the Season",,29091.0
6885,afe87f454eff216cbabadd602b750ee3,2012-09-22,2223847,6,Goals,583,16993,", Right-footed shot, 1. Goal of the Season Assist: , Pass, 1. Assist of the Season",,3455.0
6886,253cfb0036112f6e83e445e373823948,2012-09-22,2223847,73,Substitutions,583,16993,", Not reported",27389.0,
6887,cdf14139855e88bdebe59da01186aa48,2012-09-22,2223847,84,Cards,583,29091,1. Yellow card,,
6888,e32bbbfe7e7981f4ae773578d3ea805c,2012-09-22,2223847,72,Goals,583,33923,", Left-footed shot, 1. Goal of the Season Assist: , Pass, 2. Assist of the Season",,29091.0
6889,fd770a9ff98da8688afa74d6d6ae209c,2012-09-22,2223847,33,Cards,595,44686,3. Yellow card,,
6890,abb5abcc268d5205931461f77cb2dc5c,2012-09-22,2223847,68,Substitutions,595,44686,", Not reported",184892.0,
6891,a5fe5f1183671c537ee4d183434ff0eb,2012-09-22,2223847,55,Cards,583,45548,1. Yellow card,,
6892,1f40f5454dfba7790dab95d9feaefb25,2012-09-22,2223847,35,Cards,583,47713,1. Yellow card,,
6893,11687b0a98132a37fa2455b9fe303449,2012-09-22,2223847,81,Substitutions,595,50512,", Not reported",5680.0,
6894,fd341ad50476a47caff1e8d1370465c8,2012-09-22,2223847,43,Cards,595,93309,2. Yellow card,,
6895,6c128cd210b5e8ec0f8bded2e89a924a,2012-09-22,2223847,75,Substitutions,583,102558,", Not reported",27305.0,
6896,3797fbab7211d19bb94f679f2158bbc1,2012-09-22,2223847,68,Substitutions,595,111163,", Not reported",45237.0,
6897,5622c841964befb0c84d8b6fc267740f,2012-09-22,2223848,29,Cards,1158,3266,1. Yellow card,,
6898,3b53a5e1209a0dc67e97357020bff709,2012-09-22,2223848,66,Cards,1158,5299,1. Yellow card,,
6899,e8700ab2c20a63438e45fd9eaf2b8464,2012-09-22,2223848,72,Substitutions,1158,5299,", Not reported",138171.0,
6900,1d64396dfa7b575c4058934befddea64,2012-09-22,2223848,40,Goals,417,5376,", Left-footed shot, 2. Goal of the Season Assist:",,
6901,a08bca2ea028067ec3e050c485d0f2ff,2012-09-22,2223848,74,Substitutions,417,5376,", Not reported",40688.0,
6902,6833928ba476d5d426e6a650cc1c0ba9,2012-09-22,2223848,66,Cards,1158,12386,Red card,,
6903,2ada398ac2f9da56b5f55474348eb273,2012-09-22,2223848,74,Substitutions,417,30758,", Not reported",212937.0,
6904,96ffaa2e19c75a803866d58a7a096ffc,2012-09-22,2223848,89,Goals,1158,44045,", Right-footed shot, 1. Goal of the Season Assist: , Pass, 1. Assist of the Season",,3266.0
6905,1435292b01b0c454a68627f6db9c4500,2012-09-22,2223848,84,Substitutions,417,52345,", Not reported",227356.0,
6906,5a87800c182e9f34adf20b5edbfe6d78,2012-09-22,2223848,62,Cards,417,84085,3. Yellow card,,
6907,82712a59cb21644bd1ebdfe26d58436f,2012-09-22,2223848,36,Cards,417,111482,3. Yellow card,,
6908,01d074e51dcbfebde9af5dc45f381abc,2012-09-22,2223848,67,Substitutions,1158,112022,", Not reported",44045.0,
6909,81faf995220724012040e431defb28fa,2012-09-22,2223848,90,Cards,1158,126530,1. Yellow card,,
6910,aef429b35fc4e41a7da62f671b4290e7,2012-09-22,2223848,84,Substitutions,1158,154171,", Not reported",126530.0,
6911,6ace78345c8bb44802ef029e82b6f550,2012-09-22,2223848,45,Cards,1158,154199,1. Yellow card,,
6912,0b986699111724b197167ffd7e2429a6,2012-09-23,2223849,63,Substitutions,14171,5676,", Not reported",67721.0,
6913,a0d207ac4585e9db1edabfe14cfeaa77,2012-09-23,2223849,72,Substitutions,14171,5698,", Not reported",69101.0,
6914,a5a65be69c98dd46de566d256c46821a,2012-09-23,2223849,33,Goals,244,39883,", Header, 1. Goal of the Season Assist: , Free kick, 2. Assist of the Season",,40687.0
6915,000b1476506d8721d8c0a4d8d20a2cf9,2012-09-23,2223849,60,Substitutions,244,40687,", Not reported",108354.0,
6916,1aadf57c723209fbdcf87aa5f5336084,2012-09-23,2223849,80,Substitutions,244,45403,", Not reported",45121.0,
6917,393047cbd456577331f6a874d466db99,2012-09-23,2223849,32,Cards,14171,57510,3. Yellow card,,
6918,74d9e81c98108245ea306860750077ff,2012-09-23,2223849,53,Substitutions,14171,98351,", Not reported",5357.0,
6919,7e47aa38cdddc65c1f00545554604453,2012-09-23,2223849,19,Substitutions,244,120091,", Not reported",215652.0,
6920,82199bcee00e49a4f2fe45732c2cc969,2012-09-22,2223850,79,Cards,1095,5339,2. Yellow card,,
6921,df7ea0b3c277b60ca5bc3a8f761ab80c,2012-09-22,2223850,71,Substitutions,1095,9239,", Not reported",126542.0,
6922,3b0978813364f9580bc06ff8a9c9369c,2012-09-22,2223850,77,Substitutions,1095,14951,", Not reported",56808.0,
6923,31ca5eede44cf3604201a5f1d19bf47f,2012-09-22,2223850,8,Goals,750,17693,", Left-footed shot, 1. Goal of the Season Assist: , Cross, 1. Assist of the Season",,28987.0
6924,4793b033f15665d579b5bfa9e4719aa5,2012-09-22,2223850,69,Substitutions,1095,33927,", Not reported",40975.0,
6925,eeab92ed97c37aeef0f5383caa2eafc2,2012-09-22,2223850,77,Substitutions,750,60588,", Not reported",118940.0,
6926,e1f849dbc78eea6e6ed5a1d5d2870eea,2012-09-22,2223850,34,Goals,1095,78917,", Right-footed shot, 1. Goal of the Season Assist: , Cross, 2. Assist of the Season",,86930.0
6927,cff3a1fe4ac50d809ed088d6d126499e,2012-09-22,2223850,54,Goals,750,127048,", Deflected shot on goal, 1. Goal of the Season Assist: , Shot on goal, 1. Assist of the Season",,52027.0
6928,1644a59da3b62a860b0015f4c68b5071,2012-09-22,2223850,70,Goals,750,127048,", Header, 2. Goal of the Season Assist: , Cross, 2. Assist of the Season",,102744.0
6929,681c672a0186953512558595180d6eef,2012-09-22,2223850,90,Substitutions,750,127048,", Not reported",127053.0,
6930,5a7718e95863c2233aed6b101638ea33,2012-09-22,2223850,80,Cards,750,127076,2. Yellow card,,
6931,c9d6e317ffc4af96de584911f206d946,2012-09-22,2223850,56,Cards,1095,164897,Red card,,
6932,427fd9fac530136d3cb3172d42011f09,2012-09-23,2223851,73,Cards,40,5308,1. Yellow card,,
6933,d24e82e0f0131e1f5ba27aed70c802f2,2012-09-23,2223851,68,Substitutions,40,8885,", Not reported",66415.0,
6934,3c9b0f62c594d5acc1ed2602ac0ab950,2012-09-23,2223851,68,Substitutions,40,20410,", Not reported",78082.0,
6935,f806c8717f6435fac849931b8f2f78c7,2012-09-23,2223851,78,Goals,40,23825,", Header, 2. Goal of the Season Assist: , Cross, 1. Assist of the Season",,43264.0
6936,4a94421b340f62404d7aba2d956ab888,2012-09-23,2223851,23,Cards,40,33572,1. Yellow card,,
6937,ec1e830e77d4eed4d5af9f560c12370e,2012-09-23,2223851,54,Goals,40,33572,", Header, 1. Goal of the Season Assist: , Corner, 1. Assist of the Season",,8885.0
6938,59e4b843e61eb8494d9d7e81de115a21,2012-09-23,2223851,64,Goals,1147,33953,", Right-footed shot, 1. Goal of the Season Assist:",,
6939,afb48a820e6d44035101cd9e8e00aa65,2012-09-23,2223851,81,Substitutions,40,51540,", Not reported",33942.0,
6940,6018ee8b5a3fd04a65dbac41a6ee0609,2012-09-23,2223851,90,Goals,1147,57144,", Right-footed shot, 1. Goal of the Season Assist: , Pass, 1. Assist of the Season",,8060.0
6941,24b2d13bddbbcea5147bd9951ef809ed,2012-09-23,2223851,35,Cards,1147,66386,3. Yellow card,,
6942,100d922d12156efab46d60ac27c67fc4,2012-09-23,2223851,89,Substitutions,1147,66386,", Not reported",57213.0,
6943,7f698957d8cb9b3f2dc89d84556ca72a,2012-09-23,2223851,83,Substitutions,1147,80191,", Not reported",57144.0,
6944,e2daf0f0332994cb37a36b35422a373c,2012-09-23,2223851,48,Cards,40,81386,3. Yellow card,,
6945,b286f14fe82cb2d9c942284d855a4eb5,2012-09-23,2223851,89,Substitutions,1147,84301,", Not reported",44679.0,
6946,7850acefc90ccd761f771a1b5821e0fc,2012-09-15,2223852,87,Substitutions,1423,5457,", Not reported",5639.0,
6947,ea70f94de0421905661816fd4680972a,2012-09-15,2223852,63,Substitutions,40,8885,", Not reported",51540.0,
6948,783b31147ecffd07da60c35780305897,2012-09-15,2223852,86,Substitutions,40,16591,", Not reported",20410.0,
6949,d33f977f85afa8a4ec7241ccc4f7fe3e,2012-09-15,2223852,74,Substitutions,40,23825,", Not reported",78082.0,
6950,c08138f981f33b94999914b7649de3bf,2012-09-15,2223852,58,Cards,40,54155,1. Yellow card,,
6951,330d6ee84e8881673e7fc63936275af3,2012-09-15,2223852,86,Cards,40,81386,2. Yellow card,,
6952,23b087d05245fa2db501e4251bdb479d,2012-09-15,2223852,70,Substitutions,1423,147487,", Not reported",57403.0,
6953,05de8405a623f59c03a238e3f74da108,2012-09-14,2223853,69,Goals,583,3455,", Left-footed shot, 5. Goal of the Season Assist: , Pass, 2. Assist of the Season",,16993.0
6954,b7f65b4f7b65845c232357f3a2bbfae6,2012-09-14,2223853,88,Substitutions,415,5672,", Not reported",126796.0,
6955,45a3eaf5bdd862e56286985a3bf2691b,2012-09-14,2223853,59,Cards,583,15420,1. Yellow card,,
6956,cb578c5d73b916de28918f3cb93d0032,2012-09-14,2223853,76,Substitutions,583,16993,", Not reported",29091.0,
6957,714a197139a408c672e77194b51dff17,2012-09-14,2223853,63,Substitutions,415,26407,", Not reported",61637.0,
6958,bcf2b83acb242e8527478931cceb3ef2,2012-09-14,2223853,83,Cards,583,43458,3. Yellow card,,
6959,f26de4cc9c66ea2e8defd920527202ad,2012-09-14,2223853,90,Cards,415,46001,2. Yellow card,,
6960,66853fe2c6a2f086ba5442a46522afd1,2012-09-14,2223853,38,Goals,583,55215,", Right-footed shot, 1. Goal of the Season Assist: , Pass, 1. Assist of the Season",,102558.0
6961,859e74398259ed47441f442bb69efb30,2012-09-14,2223853,70,Substitutions,583,55215,", Not reported",43458.0,
6962,8a7e97717cc72ff7277c7a8675c9be30,2012-09-14,2223853,79,Substitutions,415,66413,", Not reported",43845.0,
6963,b442cc057613211a99e5423218fc642c,2012-09-14,2223853,36,Cards,583,102558,2. Yellow card,,
6964,9b51e48b0b8cfd78fe473190e9ef62fa,2012-09-14,2223853,83,Substitutions,583,102558,", Not reported",3525.0,
6965,1a5715e2778695da262a7b15a85d915d,2012-09-16,2223854,80,Substitutions,1147,3890,", Not reported",122797.0,
6966,2ffd5c65d0979a547163c4200ee4482d,2012-09-16,2223854,70,Cards,1147,5879,1. Yellow card,,
6967,1c9962f9686181d9c008386439fa6162,2012-09-16,2223854,63,Substitutions,1041,12142,", Not reported",18909.0,
6968,204633610456187c1729c8bd86bd9f6d,2012-09-16,2223854,75,Goals,1041,27661,", Right-footed shot, 2. Goal of the Season Assist: , Pass, 1. Assist of the Season",,3569.0
6969,428cfe18939f4c2f994b1286b42641e2,2012-09-16,2223854,77,Substitutions,1041,27661,", Not reported",67084.0,
6970,94fd780c9bfc1a7403c9cd33077bb028,2012-09-16,2223854,25,Goals,1041,37838,", Header, 1. Goal of the Season Assist: , Corner, 3. Assist of the Season",,72479.0
6971,38e99561887a756691738acc08ca54aa,2012-09-16,2223854,63,Substitutions,1147,44679,", Not reported",44687.0,
6972,3d1a01f4002b90c4128d94b41de1abcc,2012-09-16,2223854,62,Substitutions,1147,57144,", Not reported",5879.0,
6973,f5fe5643144826555acfddfb6c931cf1,2012-09-16,2223854,13,Cards,1147,66386,2. Yellow card,,
6974,60d923bddd7505bdc976c5ec038f987b,2012-09-16,2223854,14,Cards,1041,72479,2. Yellow card,,
6975,00b43c81770c94f8bc9a2afb84ba9df6,2012-09-16,2223854,67,Substitutions,1041,72479,", Not reported",20622.0,
6976,0bd56fbfb54b59b5c0963bce76bf6d0c,2012-09-14,2223855,26,Substitutions,969,5495,", Not reported",5303.0,
6977,56b59a9432b1f2bf5b008e9d399ff913,2012-09-14,2223855,81,Cards,969,6803,2. Yellow card,,
6978,c8efb30a58c70d6c3cbb8968bbdfbd52,2012-09-14,2223855,76,Substitutions,1421,27307,", Not reported",171408.0,
6979,075aac7fdb184fd7f82c1fbf2d8d0c96,2012-09-14,2223855,69,Substitutions,1421,29351,", Not reported",27390.0,
6980,0f17dc46b7c8911c756880561c8600ef,2012-09-14,2223855,38,Goals,1421,55042,", Right-footed shot, 1. Goal of the Season Assist: , Pass, 1. Assist of the Season",,57376.0
6981,8eaae2a10da527addfb30631ec3f3155,2012-09-14,2223855,73,Substitutions,969,57337,", Not reported",57110.0,
6982,944c237fc1d22baea30a4a601dabb9e2,2012-09-14,2223855,51,Cards,1421,93701,1. Yellow card,,
6983,031c11e13bb6566a258a0c1a65c2d4db,2012-09-14,2223855,71,Goals,1421,93701,", Solo run, 1. Goal of the Season Assist:",,
6984,42ab1e4489a37dc3ffef919685d3e60b,2012-09-14,2223855,55,Goals,969,113707,", Right-footed shot, 2. Goal of the Season Assist: , Pass, 1. Assist of the Season",,118022.0
6985,186100940632ea7c0f41f268ff9aeb1e,2012-09-14,2223855,55,Substitutions,969,139955,", Not reported",113707.0,
6986,2cdc022482750aa99efff17bb49fdead,2012-09-14,2223855,86,Goals,1421,171408,", Left-footed shot, 1. Goal of the Season Assist: , Pass, 1. Assist of the Season",,93701.0
6987,47667412f34f30aa682e31c6f71fab81,2012-10-06,2223856,58,Substitutions,14171,773,", Not reported",67721.0,
6988,5b78feda9727d99182a79912650ac3e8,2012-10-06,2223856,42,Goals,969,5303,", Header, 4. Goal of the Season Assist: , Cross, 2. Assist of the Season",,57337.0
6989,0b69de13497a3004744c3ea8707eb67b,2012-10-06,2223856,82,Substitutions,969,5303,", Not reported",120760.0,
6990,33e216d376ed6baba211d9500ca9b5ba,2012-10-06,2223856,45,Cards,14171,5676,4. Yellow card,,
6991,93cf0d587ef6dead6887d6bbd6489de2,2012-10-06,2223856,66,Substitutions,14171,5698,", Not reported",64147.0,
6992,df905e47cf45842fcd653ea718789dac,2012-10-06,2223856,85,Cards,969,38473,3. Yellow card,,
6993,ee01e1167dd5266f9abb3eae3dec1ff0,2012-10-06,2223856,63,Substitutions,969,57337,", Not reported",113707.0,
6994,b1c55bc61cce1e8aa571731390749bc6,2012-10-06,2223856,50,Cards,969,57449,2. Yellow card,,
6995,f5c9f07ddc9b11603fa79e83febe06f9,2012-10-06,2223856,68,Cards,14171,60591,2. Yellow card,,
6996,decda25f9f960489579914f09aa16494,2012-10-06,2223856,67,Cards,969,60885,1. Yellow card,,
6997,a5944f280e47994cfa6e979ee325a477,2012-10-06,2223856,36,Goals,969,60885,", Direct free kick, 1. Goal of the Season Assist:",,
6998,e7ea82c302faf59c250afbc67b413d95,2012-10-06,2223856,30,Goals,14171,69101,", Right-footed shot, 3. Goal of the Season Assist: , Pass, 3. Assist of the Season",,60591.0
6999,b404e768c13c9cd759068468d8fa234e,2012-10-06,2223856,62,Goals,14171,69101,", Right-footed shot, 4. Goal of the Season Assist:",,
7000,bfccae3c7a56a24f06de7902cdb87bba,2012-10-06,2223856,89,Goals,14171,69101,", Right-footed shot, 5. Goal of the Season Assist:",,
7001,b22bf4d9e6702da8190ad4eb29ac744d,2012-10-06,2223856,88,Substitutions,14171,98351,", Not reported",122374.0,
7002,339e518056b8b6fc7ec354872f8264a2,2012-10-06,2223856,90,Cards,969,120760,1. Yellow card,,
7003,40595ff5b52061104b1cf8e2fd6ef133,2012-10-06,2223856,71,Substitutions,969,139955,", Not reported",93678.0,
7004,5127b3f392ad0763bd091fd484fa86a9,2012-09-16,2223857,46,Substitutions,1158,3266,", Not reported",44045.0,
7005,4c69b81a1b89a602ec08324346d80706,2012-09-16,2223857,32,Cards,1158,5576,1. Yellow card,,
7006,d0bc1429fc18b5a61ae49352331d827e,2012-09-16,2223857,54,Cards,1158,5576,Red card,,
7007,bb5c12dcd4dca97f1b05603b119a6c02,2012-09-16,2223857,56,Substitutions,1158,12508,", Not reported",127181.0,
7008,ca93c1c59d5f7fc8334be534adc1fdcd,2012-09-16,2223857,72,Substitutions,273,18543,", Not reported",179408.0,
7009,fc52724e3c6f03426a009af516bc0df6,2012-09-16,2223857,71,Goals,273,19139,", Left-footed shot, 2. Goal of the Season Assist:",,
7010,bdd44e9565c10ce640c8e0ced476bd3b,2012-09-16,2223857,61,Cards,1158,40014,2. Yellow card,,
7011,f49c18142622e031785dc165a5e8e307,2012-09-16,2223857,23,Goals,1158,43242,", Left-footed shot, 3. Goal of the Season Assist: , Pass, 2. Assist of the Season",,39114.0
7012,dc3ec1832c416fb2d1d3b94d8e2e29bf,2012-09-16,2223857,43,Goals,1158,43242,", Direct free kick, 4. Goal of the Season Assist:",,
7013,b7b5c8dfc823a0d0eba22af5c23c83b3,2012-09-16,2223857,32,Cards,1158,51030,Red card,,
7014,16bba21f975d078d5a67224c74b1dae8,2012-09-16,2223857,59,Substitutions,273,60573,", Not reported",137438.0,
7015,d98ce0c7dd4e3ddf7968269a6b8b9ae7,2012-09-16,2223857,29,Cards,273,85585,2. Yellow card,,
7016,5ef8912827ce16a6b90b6a6606ed25f0,2012-09-16,2223857,58,Substitutions,273,98334,", Not reported",38360.0,
7017,421e113e1a155892c5946d9621366b5d,2012-09-16,2223857,74,Substitutions,1158,112022,", Not reported",12386.0,
7018,b50381abf3190b4c865fd20aa3bc9532,2012-09-16,2223857,79,Cards,273,179408,Red card,,
7019,1781971c6361bca01a01b4359ce654fe,2012-10-07,2223858,23,Goals,583,3455,", Right-footed shot, 8. Goal of the Season Assist: , Corner, 2. Assist of the Season",,4317.0
7020,fbccf371f379d9d8fc5e7081f54ce062,2012-10-07,2223858,25,Goals,583,3455,", Direct free kick, 9. Goal of the Season Assist:",,
7021,003321e93611296d4d8427307d9902b2,2012-10-07,2223858,74,Substitutions,583,16993,", Not reported",45548.0,
7022,47a5273aa2e444ab2e292d5732b3514b,2012-10-07,2223858,55,Cards,583,29241,1. Yellow card,,
7023,74290f15c644d206e494c3836ae73d13,2012-10-07,2223858,74,Substitutions,244,39883,", Not reported",108354.0,
7024,6fc837b82031ee41cb992980398e0cb8,2012-10-07,2223858,17,Goals,244,43907,", Right-footed shot, 4. Goal of the Season Assist: , Pass, 2. Assist of the Season",,45403.0
7025,73b43fba4b8dd513de3be39d1dbf419b,2012-10-07,2223858,32,Goals,244,43907,", Header, 5. Goal of the Season Assist: , Corner, 3. Assist of the Season",,40687.0
7026,5eface67b89f5e5ca25f129c20d14fe3,2012-10-07,2223858,79,Substitutions,244,43907,", Not reported",45121.0,
7027,2229862cc295e5203e91d57bff052a8c,2012-10-07,2223858,46,Substitutions,583,55215,", Not reported",27389.0,
